"default.res","default.nb_it","default.error"
37468.7023442182,533,2.2263780599553e-16
37284.3424922642,533,2.2263780599553e-16
37421.4850246328,533,2.2263780599553e-16
37382.2391569831,533,2.2263780599553e-16
37514.7829278695,533,2.2263780599553e-16
37487.6809311084,533,2.2263780599553e-16
37404.0259221157,533,2.2263780599553e-16
37369.4137132401,533,2.2263780599553e-16
37523.241016913,533,2.2263780599553e-16
37397.1306668209,533,2.2263780599553e-16
37505.7502679359,533,2.2263780599553e-16
37481.2986171342,533,2.2263780599553e-16
37501.9859765258,533,2.2263780599553e-16
37451.9225092476,533,2.2263780599553e-16
37458.9529064761,533,2.2263780599553e-16
37379.8928823839,533,2.2263780599553e-16
37413.3298816643,533,2.2263780599553e-16
37521.4023544929,533,2.2263780599553e-16
37516.0069204781,533,2.2263780599553e-16
37523.2572013814,533,2.2263780599553e-16
37493.1267054708,533,2.2263780599553e-16
37469.7293167649,533,2.2263780599553e-16
37450.0912693522,533,2.2263780599553e-16
37521.5748958594,533,2.2263780599553e-16
37349.9481303176,533,2.2263780599553e-16
37508.7961976431,533,2.2263780599553e-16
37395.705755357,533,2.2263780599553e-16
37500.6133500809,533,2.2263780599553e-16
37408.2160414478,533,2.2263780599553e-16
37524.4041979868,533,2.2263780599553e-16
37517.1358869562,533,2.2263780599553e-16
37400.5441752939,533,2.2263780599553e-16
37442.7386640291,533,2.2263780599553e-16
37523.2027621275,533,2.2263780599553e-16
37470.598430596,533,2.2263780599553e-16
37485.3695719054,533,2.2263780599553e-16
37458.4052870802,533,2.2263780599553e-16
37477.0348615546,533,2.2263780599553e-16
37509.1707352216,533,2.2263780599553e-16
37448.4511227802,533,2.2263780599553e-16
37494.9295491575,533,2.2263780599553e-16
37520.7418123389,533,2.2263780599553e-16
37479.8015328602,533,2.2263780599553e-16
37434.5888068893,533,2.2263780599553e-16
37450.0290383004,533,2.2263780599553e-16
37392.2507505242,533,2.2263780599553e-16
37411.5047430434,533,2.2263780599553e-16
37509.369686994,533,2.2263780599553e-16
37520.8738732047,533,2.2263780599553e-16
37522.8714567749,533,2.2263780599553e-16
37394.0733400115,533,2.2263780599553e-16
37495.9632856054,533,2.2263780599553e-16
37430.2420242404,533,2.2263780599553e-16
37445.0473045688,533,2.2263780599553e-16
37524.6757546966,533,2.2263780599553e-16
37525.1172012212,533,2.2263780599553e-16
37441.3450170299,533,2.2263780599553e-16
37470.1223020233,533,2.2263780599553e-16
37507.8742546769,533,2.2263780599553e-16
37483.7289781481,533,2.2263780599553e-16
37430.298210213,533,2.2263780599553e-16
37413.1909038192,533,2.2263780599553e-16
37511.455126963,533,2.2263780599553e-16
37453.5499660598,533,2.2263780599553e-16
37338.8162238178,533,2.2263780599553e-16
37501.6846313195,533,2.2263780599553e-16
37413.46866495,533,2.2263780599553e-16
37521.8955978859,533,2.2263780599553e-16
37518.0957146336,533,2.2263780599553e-16
37499.1509247207,533,2.2263780599553e-16
37520.5519946804,533,2.2263780599553e-16
37433.4412810061,533,2.2263780599553e-16
37426.1546380919,533,2.2263780599553e-16
37379.8764698764,533,2.2263780599553e-16
37381.1843992212,533,2.2263780599553e-16
37456.8846230512,533,2.2263780599553e-16
37509.7738088118,533,2.2263780599553e-16
37525.115106414,533,2.2263780599553e-16
37424.3412809135,533,2.2263780599553e-16
37457.4544918647,533,2.2263780599553e-16
37376.6930283008,533,2.2263780599553e-16
37511.5868789731,533,2.2263780599553e-16
37486.7953097227,533,2.2263780599553e-16
37522.5554983081,533,2.2263780599553e-16
37432.8673129821,533,2.2263780599553e-16
37416.1191011173,533,2.2263780599553e-16
37415.8325857527,533,2.2263780599553e-16
37523.1760499586,533,2.2263780599553e-16
37522.9052950784,533,2.2263780599553e-16
37465.6368861172,533,2.2263780599553e-16
37452.2491215552,533,2.2263780599553e-16
37418.1965076567,533,2.2263780599553e-16
37523.2090811115,533,2.2263780599553e-16
37309.0988858099,533,2.2263780599553e-16
37528.0076932266,533,2.2263780599553e-16
37483.6761019342,533,2.2263780599553e-16
37407.1973811838,533,2.2263780599553e-16
37502.3776231334,533,2.2263780599553e-16
37386.4430088018,533,2.2263780599553e-16
37477.8363480401,533,2.2263780599553e-16
37517.6856985658,533,2.2263780599553e-16
37525.363885792,533,2.2263780599553e-16
37452.2818408305,533,2.2263780599553e-16
37492.7752366855,533,2.2263780599553e-16
37521.2970406855,533,2.2263780599553e-16
37454.5092406749,533,2.2263780599553e-16
37484.7498582624,533,2.2263780599553e-16
37398.7337566015,533,2.2263780599553e-16
37515.347101965,533,2.2263780599553e-16
37525.7980280971,533,2.2263780599553e-16
37472.6154108734,533,2.2263780599553e-16
37491.2372351179,533,2.2263780599553e-16
37500.1703796196,533,2.2263780599553e-16
37495.4843038782,533,2.2263780599553e-16
37523.8881341821,533,2.2263780599553e-16
37411.5846202896,533,2.2263780599553e-16
37509.5809424373,533,2.2263780599553e-16
37495.8019312023,533,2.2263780599553e-16
37422.5156213411,533,2.2263780599553e-16
37483.341868795,533,2.2263780599553e-16
37469.0387162196,533,2.2263780599553e-16
37516.3219887076,533,2.2263780599553e-16
37461.8389591507,533,2.2263780599553e-16
37461.7415050704,533,2.2263780599553e-16
37462.9129590182,533,2.2263780599553e-16
37521.6203592028,533,2.2263780599553e-16
37394.4878784344,533,2.2263780599553e-16
37376.0514649759,533,2.2263780599553e-16
37392.8498682148,533,2.2263780599553e-16
37415.7908201408,533,2.2263780599553e-16
37492.9289463654,533,2.2263780599553e-16
37521.7998448975,533,2.2263780599553e-16
37514.0562877247,533,2.2263780599553e-16
37524.8166231866,533,2.2263780599553e-16
37525.4962099991,533,2.2263780599553e-16
37464.0937453824,533,2.2263780599553e-16
37504.2927295165,533,2.2263780599553e-16
37505.3771970484,533,2.2263780599553e-16
37520.4875835298,533,2.2263780599553e-16
37521.7617429346,533,2.2263780599553e-16
37518.6524731311,533,2.2263780599553e-16
37509.2086804231,533,2.2263780599553e-16
37451.1561174219,533,2.2263780599553e-16
37436.0037915651,533,2.2263780599553e-16
37525.0085836939,533,2.2263780599553e-16
37523.1627196511,533,2.2263780599553e-16
37456.609294855,533,2.2263780599553e-16
37413.443733068,533,2.2263780599553e-16
37500.7282860378,533,2.2263780599553e-16
37525.3705001803,533,2.2263780599553e-16
37516.5548226741,533,2.2263780599553e-16
37473.4764899709,533,2.2263780599553e-16
37425.4725150888,533,2.2263780599553e-16
37524.1668605226,533,2.2263780599553e-16
37511.4181463622,533,2.2263780599553e-16
37491.2406887031,533,2.2263780599553e-16
37449.7136361017,533,2.2263780599553e-16
37511.0104803061,533,2.2263780599553e-16
37439.5791361977,533,2.2263780599553e-16
37506.8562819212,533,2.2263780599553e-16
37434.7490341743,533,2.2263780599553e-16
37454.814497192,533,2.2263780599553e-16
37504.9749344486,533,2.2263780599553e-16
37418.9437701103,533,2.2263780599553e-16
37469.0876186859,533,2.2263780599553e-16
37518.3182778287,533,2.2263780599553e-16
37525.8352260539,533,2.2263780599553e-16
37423.5714416899,533,2.2263780599553e-16
37492.6735082087,533,2.2263780599553e-16
37526.1363711171,533,2.2263780599553e-16
37513.7775955097,533,2.2263780599553e-16
37373.3897514502,533,2.2263780599553e-16
37450.5873155527,533,2.2263780599553e-16
37516.4114552866,533,2.2263780599553e-16
37523.4763493413,533,2.2263780599553e-16
37384.0546823861,533,2.2263780599553e-16
37498.4629876341,533,2.2263780599553e-16
37519.7336936358,533,2.2263780599553e-16
37464.3454126961,533,2.2263780599553e-16
37519.2234729842,533,2.2263780599553e-16
37395.283990709,533,2.2263780599553e-16
37403.5269728381,533,2.2263780599553e-16
37522.0635559631,533,2.2263780599553e-16
37460.2327524139,533,2.2263780599553e-16
37509.3134030226,533,2.2263780599553e-16
37516.1487648134,533,2.2263780599553e-16
37521.8009245465,533,2.2263780599553e-16
37526.3149109666,533,2.2263780599553e-16
37273.0370287436,533,2.2263780599553e-16
37390.361474807,533,2.2263780599553e-16
37372.8098229145,533,2.2263780599553e-16
37475.1062522349,533,2.2263780599553e-16
37480.5891338426,533,2.2263780599553e-16
37399.1849506619,533,2.2263780599553e-16
37507.8250294639,533,2.2263780599553e-16
37418.5734568283,533,2.2263780599553e-16
37521.7185678785,533,2.2263780599553e-16
37493.3668723202,533,2.2263780599553e-16
37413.8573565735,533,2.2263780599553e-16
37524.5579687068,533,2.2263780599553e-16
37407.474813177,533,2.2263780599553e-16
37423.611132094,533,2.2263780599553e-16
37334.6280036868,533,2.2263780599553e-16
37525.4955459137,533,2.2263780599553e-16
37521.922883794,533,2.2263780599553e-16
37518.9829462315,533,2.2263780599553e-16
37470.7889455499,533,2.2263780599553e-16
37396.9596436527,533,2.2263780599553e-16
37523.1383270168,533,2.2263780599553e-16
37514.3616164811,533,2.2263780599553e-16
37509.3892153992,533,2.2263780599553e-16
37435.1605770595,533,2.2263780599553e-16
37495.2586289851,533,2.2263780599553e-16
37518.1471057261,533,2.2263780599553e-16
37416.3575132658,533,2.2263780599553e-16
37389.7587295047,533,2.2263780599553e-16
37519.30521133,533,2.2263780599553e-16
37494.2698103576,533,2.2263780599553e-16
37452.0115728099,533,2.2263780599553e-16
37525.7755186535,533,2.2263780599553e-16
37371.0308097138,533,2.2263780599553e-16
37517.1833732056,533,2.2263780599553e-16
37433.6890393359,533,2.2263780599553e-16
37521.5723011837,533,2.2263780599553e-16
37413.475225789,533,2.2263780599553e-16
37520.8103961765,533,2.2263780599553e-16
37512.3266944521,533,2.2263780599553e-16
37437.8999512772,533,2.2263780599553e-16
37500.8705670086,533,2.2263780599553e-16
37452.2671848349,533,2.2263780599553e-16
37404.4732670731,533,2.2263780599553e-16
37523.5104468789,533,2.2263780599553e-16
37383.7283868532,533,2.2263780599553e-16
37377.2233802285,533,2.2263780599553e-16
37434.4500490014,533,2.2263780599553e-16
37522.5526943239,533,2.2263780599553e-16
37469.4095245258,533,2.2263780599553e-16
37398.8181761843,533,2.2263780599553e-16
37368.568642038,533,2.2263780599553e-16
37508.9838246304,533,2.2263780599553e-16
37512.5536771578,533,2.2263780599553e-16
37520.0058174285,533,2.2263780599553e-16
37521.1381198436,533,2.2263780599553e-16
37510.4087338263,533,2.2263780599553e-16
37378.9635179772,533,2.2263780599553e-16
37523.6590438054,533,2.2263780599553e-16
37467.9817932425,533,2.2263780599553e-16
37452.4448507935,533,2.2263780599553e-16
37483.9114590233,533,2.2263780599553e-16
37486.1758432781,533,2.2263780599553e-16
37334.4242769803,533,2.2263780599553e-16
37524.2747639851,533,2.2263780599553e-16
37499.0332039385,533,2.2263780599553e-16
37500.1381368443,533,2.2263780599553e-16
37347.682446889,533,2.2263780599553e-16
37389.8532062196,533,2.2263780599553e-16
37523.0366883296,533,2.2263780599553e-16
37421.4562520883,533,2.2263780599553e-16
37526.5513983196,533,2.2263780599553e-16
37508.8020631814,533,2.2263780599553e-16
37428.6716629413,533,2.2263780599553e-16
37370.5343199046,533,2.2263780599553e-16
37465.5029126725,533,2.2263780599553e-16
37521.8527547071,533,2.2263780599553e-16
37523.7106341704,533,2.2263780599553e-16
37456.6453468923,533,2.2263780599553e-16
37520.9672579525,533,2.2263780599553e-16
37523.3219409831,533,2.2263780599553e-16
37520.5948019272,533,2.2263780599553e-16
37442.0371620169,533,2.2263780599553e-16
37525.2947146746,533,2.2263780599553e-16
37486.5490963103,533,2.2263780599553e-16
37421.5515364768,533,2.2263780599553e-16
37437.6282278558,533,2.2263780599553e-16
37508.029890583,533,2.2263780599553e-16
37513.3273121291,533,2.2263780599553e-16
37521.1819746587,533,2.2263780599553e-16
37495.7895923844,533,2.2263780599553e-16
37455.5816639318,533,2.2263780599553e-16
37415.5730997737,533,2.2263780599553e-16
37464.1904081429,533,2.2263780599553e-16
37502.3290236891,533,2.2263780599553e-16
37414.8811888911,533,2.2263780599553e-16
37459.7798430862,533,2.2263780599553e-16
37433.1606093289,533,2.2263780599553e-16
37518.9203001029,533,2.2263780599553e-16
37524.609545634,533,2.2263780599553e-16
37457.1361291139,533,2.2263780599553e-16
37390.066623705,533,2.2263780599553e-16
37449.6466526374,533,2.2263780599553e-16
37498.3438748548,533,2.2263780599553e-16
37457.5933936674,533,2.2263780599553e-16
37525.3607255237,533,2.2263780599553e-16
37415.875713371,533,2.2263780599553e-16
37512.9520363219,533,2.2263780599553e-16
37522.9100372327,533,2.2263780599553e-16
37380.3515305242,533,2.2263780599553e-16
37520.0330228522,533,2.2263780599553e-16
37419.9758712152,533,2.2263780599553e-16
37477.0309917771,533,2.2263780599553e-16
37509.6807613439,533,2.2263780599553e-16
37363.9206566286,533,2.2263780599553e-16
37386.6536691477,533,2.2263780599553e-16
37470.4639344808,533,2.2263780599553e-16
37404.8584982995,533,2.2263780599553e-16
37409.3491319995,533,2.2263780599553e-16
37479.7539784306,533,2.2263780599553e-16
37487.6251584474,533,2.2263780599553e-16
37509.1634478623,533,2.2263780599553e-16
37515.8559555109,533,2.2263780599553e-16
37473.5115787354,533,2.2263780599553e-16
37381.1398290901,533,2.2263780599553e-16
37359.5489492334,533,2.2263780599553e-16
37520.6198636353,533,2.2263780599553e-16
37414.7691787827,533,2.2263780599553e-16
37407.9552931413,533,2.2263780599553e-16
37527.9711893021,533,2.2263780599553e-16
37432.9702436976,533,2.2263780599553e-16
37511.6423637898,533,2.2263780599553e-16
37523.5570957205,533,2.2263780599553e-16
37424.6304744173,533,2.2263780599553e-16
37475.5881734488,533,2.2263780599553e-16
37402.631133578,533,2.2263780599553e-16
37393.0914327824,533,2.2263780599553e-16
37524.0905568264,533,2.2263780599553e-16
37511.7390634007,533,2.2263780599553e-16
37461.9523459774,533,2.2263780599553e-16
37405.2715308462,533,2.2263780599553e-16
37417.4332258286,533,2.2263780599553e-16
37404.8470926122,533,2.2263780599553e-16
37445.4456850986,533,2.2263780599553e-16
37458.089964528,533,2.2263780599553e-16
37515.9230730422,533,2.2263780599553e-16
37523.0432445266,533,2.2263780599553e-16
37399.6773851507,533,2.2263780599553e-16
37464.1567716106,533,2.2263780599553e-16
37454.0655223976,533,2.2263780599553e-16
37508.7807240447,533,2.2263780599553e-16
37346.6937527931,533,2.2263780599553e-16
37519.6214217947,533,2.2263780599553e-16
37522.1885449575,533,2.2263780599553e-16
37526.3330816647,533,2.2263780599553e-16
37437.9413774741,533,2.2263780599553e-16
37480.9192153495,533,2.2263780599553e-16
37401.0467060124,533,2.2263780599553e-16
37522.5561952364,533,2.2263780599553e-16
37468.3583709645,533,2.2263780599553e-16
37394.098899579,533,2.2263780599553e-16
37426.600960334,533,2.2263780599553e-16
37523.9292082385,533,2.2263780599553e-16
37419.3284811836,533,2.2263780599553e-16
37500.616036678,533,2.2263780599553e-16
37445.9886484324,533,2.2263780599553e-16
37465.6261136582,533,2.2263780599553e-16
37365.5622513987,533,2.2263780599553e-16
37381.5454926309,533,2.2263780599553e-16
37524.0990374679,533,2.2263780599553e-16
37417.5863030516,533,2.2263780599553e-16
37410.9814586536,533,2.2263780599553e-16
37434.7438703857,533,2.2263780599553e-16
37523.9656570421,533,2.2263780599553e-16
37523.2806755815,533,2.2263780599553e-16
37505.5259750055,533,2.2263780599553e-16
37400.3889041696,533,2.2263780599553e-16
37314.8619739712,533,2.2263780599553e-16
37485.3274099934,533,2.2263780599553e-16
37418.0593830252,533,2.2263780599553e-16
37446.7579103285,533,2.2263780599553e-16
37378.6888505061,533,2.2263780599553e-16
37447.7707752741,533,2.2263780599553e-16
37374.3210969066,533,2.2263780599553e-16
37384.586414047,533,2.2263780599553e-16
37392.6584447045,533,2.2263780599553e-16
37514.8298134787,533,2.2263780599553e-16
37395.391272669,533,2.2263780599553e-16
37507.6225003778,533,2.2263780599553e-16
37430.7765749652,533,2.2263780599553e-16
37526.1210935263,533,2.2263780599553e-16
37411.7886587763,533,2.2263780599553e-16
37492.3672015552,533,2.2263780599553e-16
37390.7300979645,533,2.2263780599553e-16
37429.5437569691,533,2.2263780599553e-16
37380.2640336373,533,2.2263780599553e-16
37510.8197562402,533,2.2263780599553e-16
37454.6177711271,533,2.2263780599553e-16
37524.7155863062,533,2.2263780599553e-16
37446.4810858203,533,2.2263780599553e-16
37526.2130985872,533,2.2263780599553e-16
37471.1259379482,533,2.2263780599553e-16
37499.7186300317,533,2.2263780599553e-16
37497.2726055724,533,2.2263780599553e-16
37450.5720791075,533,2.2263780599553e-16
37499.4558689396,533,2.2263780599553e-16
37500.3494936175,533,2.2263780599553e-16
37368.6959628434,533,2.2263780599553e-16
37417.4268491682,533,2.2263780599553e-16
37527.2044380352,533,2.2263780599553e-16
37438.376130663,533,2.2263780599553e-16
37468.5190352977,533,2.2263780599553e-16
37407.8938982743,533,2.2263780599553e-16
37392.6994881291,533,2.2263780599553e-16
37457.5585689402,533,2.2263780599553e-16
37461.3306060046,533,2.2263780599553e-16
37523.5154269562,533,2.2263780599553e-16
37342.5152209924,533,2.2263780599553e-16
37528.2179728578,533,2.2263780599553e-16
37463.8688460261,533,2.2263780599553e-16
37425.4973205715,533,2.2263780599553e-16
37462.4197680474,533,2.2263780599553e-16
37494.236371379,533,2.2263780599553e-16
37525.3938720547,533,2.2263780599553e-16
37523.9158260287,533,2.2263780599553e-16
37491.689166116,533,2.2263780599553e-16
37446.4204088388,533,2.2263780599553e-16
37474.4151201209,533,2.2263780599553e-16
37502.587089166,533,2.2263780599553e-16
37496.3210738374,533,2.2263780599553e-16
37434.4721196864,533,2.2263780599553e-16
37519.9545859307,533,2.2263780599553e-16
37474.423807407,533,2.2263780599553e-16
37520.0808465523,533,2.2263780599553e-16
37432.9846715462,533,2.2263780599553e-16
37509.8369100219,533,2.2263780599553e-16
37520.8263211039,533,2.2263780599553e-16
37502.4479599988,533,2.2263780599553e-16
37511.1419027325,533,2.2263780599553e-16
37461.751322231,533,2.2263780599553e-16
37513.4189864961,533,2.2263780599553e-16
37409.2624584693,533,2.2263780599553e-16
37516.9449478574,533,2.2263780599553e-16
37398.3886093392,533,2.2263780599553e-16
37505.0359320716,533,2.2263780599553e-16
37466.5927543205,533,2.2263780599553e-16
37485.1503133525,533,2.2263780599553e-16
37442.5099820204,533,2.2263780599553e-16
37504.613388946,533,2.2263780599553e-16
37468.9904329777,533,2.2263780599553e-16
37381.9404246447,533,2.2263780599553e-16
37424.6188091036,533,2.2263780599553e-16
37522.7654564826,533,2.2263780599553e-16
37516.5423886538,533,2.2263780599553e-16
37440.000713312,533,2.2263780599553e-16
37443.3260669488,533,2.2263780599553e-16
37498.36777435,533,2.2263780599553e-16
37406.8443176702,533,2.2263780599553e-16
37512.8626708548,533,2.2263780599553e-16
37438.4201485723,533,2.2263780599553e-16
37515.1757346205,533,2.2263780599553e-16
37400.0129934414,533,2.2263780599553e-16
37402.6952194118,533,2.2263780599553e-16
37493.2465846854,533,2.2263780599553e-16
37519.0310134739,533,2.2263780599553e-16
37423.5324428206,533,2.2263780599553e-16
37381.9042266034,533,2.2263780599553e-16
37509.6050125277,533,2.2263780599553e-16
37361.122457744,533,2.2263780599553e-16
37372.9595508788,533,2.2263780599553e-16
37421.4033753757,533,2.2263780599553e-16
37521.8673667556,533,2.2263780599553e-16
37406.215293964,533,2.2263780599553e-16
37397.6737854565,533,2.2263780599553e-16
37433.9963730669,533,2.2263780599553e-16
37525.3883020702,533,2.2263780599553e-16
37455.7761184782,533,2.2263780599553e-16
37521.410814015,533,2.2263780599553e-16
37502.1686720513,533,2.2263780599553e-16
37440.1790144368,533,2.2263780599553e-16
37413.2918513412,533,2.2263780599553e-16
37494.2029294483,533,2.2263780599553e-16
37509.6958516351,533,2.2263780599553e-16
37414.0498847352,533,2.2263780599553e-16
37434.1387760849,533,2.2263780599553e-16
37499.674502705,533,2.2263780599553e-16
37514.6785152412,533,2.2263780599553e-16
37523.3307816494,533,2.2263780599553e-16
37393.543312198,533,2.2263780599553e-16
37449.8524995589,533,2.2263780599553e-16
37424.5130962999,533,2.2263780599553e-16
37505.5109396535,533,2.2263780599553e-16
37481.0309484404,533,2.2263780599553e-16
37481.0079599032,533,2.2263780599553e-16
37443.5369482816,533,2.2263780599553e-16
37393.7771530044,533,2.2263780599553e-16
37442.7656786146,533,2.2263780599553e-16
37380.3725939965,533,2.2263780599553e-16
37457.099882129,533,2.2263780599553e-16
37523.1174313111,533,2.2263780599553e-16
37389.9360302561,533,2.2263780599553e-16
37526.4608878302,533,2.2263780599553e-16
37473.802988646,533,2.2263780599553e-16
37480.1955735342,533,2.2263780599553e-16
37500.6044484205,533,2.2263780599553e-16
37373.2495898386,533,2.2263780599553e-16
37377.4073977527,533,2.2263780599553e-16
37370.1380551963,533,2.2263780599553e-16
37492.0360726938,533,2.2263780599553e-16
37422.7621015647,533,2.2263780599553e-16
37447.8729259621,533,2.2263780599553e-16
37387.2464114863,533,2.2263780599553e-16
37473.5479510378,533,2.2263780599553e-16
37484.852412839,533,2.2263780599553e-16
37518.3967110317,533,2.2263780599553e-16
37454.5612559166,533,2.2263780599553e-16
37476.3499834792,533,2.2263780599553e-16
37397.1742046658,533,2.2263780599553e-16
37375.0436863824,533,2.2263780599553e-16
37453.4425371308,533,2.2263780599553e-16
37389.966241059,533,2.2263780599553e-16
37404.4834387593,533,2.2263780599553e-16
37519.1334891412,533,2.2263780599553e-16
37393.5475275169,533,2.2263780599553e-16
37501.5557459187,533,2.2263780599553e-16
37407.5226237581,533,2.2263780599553e-16
37474.0297749744,533,2.2263780599553e-16
37481.8354387816,533,2.2263780599553e-16
37453.7917072279,533,2.2263780599553e-16
37407.7485424764,533,2.2263780599553e-16
37488.8864893006,533,2.2263780599553e-16
37521.1302133587,533,2.2263780599553e-16
37456.273050751,533,2.2263780599553e-16
37440.6733927456,533,2.2263780599553e-16
37519.0389136137,533,2.2263780599553e-16
37521.5651485014,533,2.2263780599553e-16
37492.4987438903,533,2.2263780599553e-16
37481.8303573942,533,2.2263780599553e-16
37483.036457647,533,2.2263780599553e-16
37434.5490120614,533,2.2263780599553e-16
37508.5892420464,533,2.2263780599553e-16
37408.4384425071,533,2.2263780599553e-16
37524.6176115309,533,2.2263780599553e-16
37452.3280273797,533,2.2263780599553e-16
37522.9428856447,533,2.2263780599553e-16
37387.5940885453,533,2.2263780599553e-16
37412.7481029867,533,2.2263780599553e-16
37379.7576154233,533,2.2263780599553e-16
37459.4919029183,533,2.2263780599553e-16
37521.2953658687,533,2.2263780599553e-16
37389.0536101371,533,2.2263780599553e-16
37519.4350667984,533,2.2263780599553e-16
37361.5294441942,533,2.2263780599553e-16
37524.9243061743,533,2.2263780599553e-16
37518.4174647627,533,2.2263780599553e-16
37473.4788447224,533,2.2263780599553e-16
37398.9599177727,533,2.2263780599553e-16
37520.9971225174,533,2.2263780599553e-16
37522.9147855793,533,2.2263780599553e-16
37514.9482538989,533,2.2263780599553e-16
37521.7259368261,533,2.2263780599553e-16
37480.5033588884,533,2.2263780599553e-16
37506.0866532153,533,2.2263780599553e-16
37381.2219269624,533,2.2263780599553e-16
37528.3698123547,533,2.2263780599553e-16
37402.1710598564,533,2.2263780599553e-16
37517.754736165,533,2.2263780599553e-16
37409.3141943118,533,2.2263780599553e-16
37508.3926931294,533,2.2263780599553e-16
37497.1494712129,533,2.2263780599553e-16
37457.4542127509,533,2.2263780599553e-16
37478.8842063942,533,2.2263780599553e-16
37490.7111127151,533,2.2263780599553e-16
37515.7277261115,533,2.2263780599553e-16
37405.5108536819,533,2.2263780599553e-16
37514.4700282964,533,2.2263780599553e-16
37468.1308422984,533,2.2263780599553e-16
37517.7322397817,533,2.2263780599553e-16
37398.6387626559,533,2.2263780599553e-16
37505.6702118323,533,2.2263780599553e-16
37435.3978117303,533,2.2263780599553e-16
37412.1891966577,533,2.2263780599553e-16
37509.6632539526,533,2.2263780599553e-16
37513.5913534019,533,2.2263780599553e-16
37490.7273620183,533,2.2263780599553e-16
37364.1317991977,533,2.2263780599553e-16
37439.7698411005,533,2.2263780599553e-16
37503.7688266695,533,2.2263780599553e-16
37394.0657799307,533,2.2263780599553e-16
37392.9814414016,533,2.2263780599553e-16
37520.7033948692,533,2.2263780599553e-16
37450.8878578615,533,2.2263780599553e-16
37497.111054335,533,2.2263780599553e-16
37404.3668502592,533,2.2263780599553e-16
37513.245931336,533,2.2263780599553e-16
37429.6136494042,533,2.2263780599553e-16
37441.9659943241,533,2.2263780599553e-16
37512.2266604944,533,2.2263780599553e-16
37489.6350210064,533,2.2263780599553e-16
37459.469226117,533,2.2263780599553e-16
37481.8156720758,533,2.2263780599553e-16
37369.6999238542,533,2.2263780599553e-16
37405.1501812988,533,2.2263780599553e-16
37524.4665749418,533,2.2263780599553e-16
37522.944386277,533,2.2263780599553e-16
37402.1192266541,533,2.2263780599553e-16
37429.9767943808,533,2.2263780599553e-16
37475.4174993451,533,2.2263780599553e-16
37524.4014800174,533,2.2263780599553e-16
37333.1150159028,533,2.2263780599553e-16
37527.3623574193,533,2.2263780599553e-16
37406.2226850134,533,2.2263780599553e-16
37467.0672216329,533,2.2263780599553e-16
37475.0995919165,533,2.2263780599553e-16
37546.0421060163,533,2.2263780599553e-16
37411.0189421269,533,2.2263780599553e-16
37514.1467070644,533,2.2263780599553e-16
37521.6891212735,533,2.2263780599553e-16
37526.0012913358,533,2.2263780599553e-16
37512.2852766079,533,2.2263780599553e-16
37484.5408434089,533,2.2263780599553e-16
37439.2739395664,533,2.2263780599553e-16
37509.5614458937,533,2.2263780599553e-16
37525.2734709038,533,2.2263780599553e-16
37418.1257155817,533,2.2263780599553e-16
37503.2425645794,533,2.2263780599553e-16
37452.0938771851,533,2.2263780599553e-16
37359.9768947759,533,2.2263780599553e-16
37400.9530967117,533,2.2263780599553e-16
37411.0933881007,533,2.2263780599553e-16
37378.3396562967,533,2.2263780599553e-16
37393.7636873869,533,2.2263780599553e-16
37372.340308221,533,2.2263780599553e-16
37508.4511681282,533,2.2263780599553e-16
37396.7170780572,533,2.2263780599553e-16
37509.2334036054,533,2.2263780599553e-16
37448.3223646896,533,2.2263780599553e-16
37427.4676571047,533,2.2263780599553e-16
37521.8057251787,533,2.2263780599553e-16
37512.4339464742,533,2.2263780599553e-16
37398.5448947467,533,2.2263780599553e-16
37508.6826752867,533,2.2263780599553e-16
37495.0368295736,533,2.2263780599553e-16
37522.964486186,533,2.2263780599553e-16
37433.1837945734,533,2.2263780599553e-16
37521.3978477379,533,2.2263780599553e-16
37478.8291662514,533,2.2263780599553e-16
37392.9717832709,533,2.2263780599553e-16
37520.7310790306,533,2.2263780599553e-16
37519.6965628626,533,2.2263780599553e-16
37439.4616689956,533,2.2263780599553e-16
37474.451524961,533,2.2263780599553e-16
37435.9199723847,533,2.2263780599553e-16
37511.6847533161,533,2.2263780599553e-16
37400.6074789698,533,2.2263780599553e-16
37490.1267077432,533,2.2263780599553e-16
37519.1995273128,533,2.2263780599553e-16
37446.92981867,533,2.2263780599553e-16
37453.6171348668,533,2.2263780599553e-16
37488.159039344,533,2.2263780599553e-16
37516.0693657475,533,2.2263780599553e-16
37414.9910203378,533,2.2263780599553e-16
37419.8164625218,533,2.2263780599553e-16
37521.7958093525,533,2.2263780599553e-16
37503.2429264711,533,2.2263780599553e-16
37384.5074448676,533,2.2263780599553e-16
37514.7256264057,533,2.2263780599553e-16
37505.580325472,533,2.2263780599553e-16
37440.0773677236,533,2.2263780599553e-16
37491.9330436848,533,2.2263780599553e-16
37505.7946571779,533,2.2263780599553e-16
37409.4631076346,533,2.2263780599553e-16
37484.4933819291,533,2.2263780599553e-16
37482.8760914951,533,2.2263780599553e-16
37470.8031389997,533,2.2263780599553e-16
37527.1978190342,533,2.2263780599553e-16
37402.8497245735,533,2.2263780599553e-16
37512.1539827846,533,2.2263780599553e-16
37515.7972879494,533,2.2263780599553e-16
37498.4113774694,533,2.2263780599553e-16
37523.9186606628,533,2.2263780599553e-16
